"date","state","fips","cases","deaths","new_cases","new_deaths","days_since_death10","days_since_case100"
2020-03-13,"Kansas",20,6,1,1,0,0,0
2020-03-14,"Kansas",20,8,1,2,0,0,0
2020-03-15,"Kansas",20,9,1,1,0,0,0
2020-03-16,"Kansas",20,11,1,2,0,0,0
2020-03-17,"Kansas",20,17,1,6,0,0,0
2020-03-18,"Kansas",20,22,1,5,0,0,0
2020-03-19,"Kansas",20,35,1,13,0,0,0
2020-03-20,"Kansas",20,49,1,14,0,0,0
2020-03-21,"Kansas",20,57,2,8,1,0,0
2020-03-22,"Kansas",20,66,2,9,0,0,0
2020-03-23,"Kansas",20,82,2,16,0,0,0
2020-03-24,"Kansas",20,102,3,20,1,0,0
2020-03-25,"Kansas",20,134,3,32,0,0,1
2020-03-26,"Kansas",20,173,3,39,0,0,2
2020-03-27,"Kansas",20,213,4,40,1,0,3
2020-03-28,"Kansas",20,272,6,59,2,0,4
2020-03-29,"Kansas",20,333,7,61,1,0,5
2020-03-30,"Kansas",20,374,9,41,2,0,6
2020-03-31,"Kansas",20,435,10,61,1,0,7
2020-04-01,"Kansas",20,489,11,54,1,1,8
2020-04-02,"Kansas",20,554,14,65,3,2,9
2020-04-03,"Kansas",20,625,19,71,5,3,10
2020-04-04,"Kansas",20,702,21,77,2,4,11
2020-04-05,"Kansas",20,769,23,67,2,5,12
2020-04-06,"Kansas",20,854,25,85,2,6,13
2020-04-07,"Kansas",20,905,30,51,5,7,14
2020-04-08,"Kansas",20,1055,38,150,8,8,15
2020-04-09,"Kansas",20,1116,42,61,4,9,16
2020-04-10,"Kansas",20,1180,50,64,8,10,17
2020-04-11,"Kansas",20,1282,55,102,5,11,18
2020-04-12,"Kansas",20,1337,56,55,1,12,19
2020-04-13,"Kansas",20,1384,63,47,7,13,20
2020-04-14,"Kansas",20,1440,69,56,6,14,21
2020-04-15,"Kansas",20,1503,76,63,7,15,22
2020-04-16,"Kansas",20,1595,80,92,4,16,23
2020-04-17,"Kansas",20,1732,84,137,4,17,24
2020-04-18,"Kansas",20,1820,86,88,2,18,25
2020-04-19,"Kansas",20,1897,94,77,8,19,26
2020-04-20,"Kansas",20,2030,101,133,7,20,27
2020-04-21,"Kansas",20,2114,107,84,6,21,28
2020-04-22,"Kansas",20,2291,111,177,4,22,29
2020-04-23,"Kansas",20,2626,112,335,1,23,30
2020-04-24,"Kansas",20,2842,117,216,5,24,31
2020-04-25,"Kansas",20,3091,119,249,2,25,32
2020-04-26,"Kansas",20,3198,120,107,1,26,33
2020-04-27,"Kansas",20,3407,126,209,6,27,34
2020-04-28,"Kansas",20,3601,127,194,1,28,35
2020-04-29,"Kansas",20,3811,132,210,5,29,36
2020-04-30,"Kansas",20,4305,133,494,1,30,37
2020-05-01,"Kansas",20,4510,136,205,3,31,38
2020-05-02,"Kansas",20,4863,140,353,4,32,39
2020-05-03,"Kansas",20,5177,142,314,2,33,40
2020-05-04,"Kansas",20,5385,154,208,12,34,41
2020-05-05,"Kansas",20,5627,160,242,6,35,42
2020-05-06,"Kansas",20,5893,163,266,3,36,43
2020-05-07,"Kansas",20,6240,164,347,1,37,44
2020-05-08,"Kansas",20,6751,167,511,3,38,45
2020-05-09,"Kansas",20,6923,172,172,5,39,46
2020-05-10,"Kansas",20,7045,172,122,0,40,47
2020-05-11,"Kansas",20,7161,174,116,2,41,48
2020-05-12,"Kansas",20,7352,178,191,4,42,49
2020-05-13,"Kansas",20,7552,179,200,1,43,50
2020-05-14,"Kansas",20,7668,181,116,2,44,51
2020-05-15,"Kansas",20,8006,187,338,6,45,52
2020-05-16,"Kansas",20,8059,189,53,2,46,53
2020-05-17,"Kansas",20,8066,189,7,0,47,54
2020-05-18,"Kansas",20,8439,190,373,1,48,55
2020-05-19,"Kansas",20,8488,193,49,3,49,56
2020-05-20,"Kansas",20,8661,197,173,4,50,57
2020-05-21,"Kansas",20,8771,199,110,2,51,58
2020-05-22,"Kansas",20,9068,200,297,1,52,59
2020-05-23,"Kansas",20,9119,200,51,0,53,60
2020-05-24,"Kansas",20,9135,200,16,0,54,61
2020-05-25,"Kansas",20,9272,201,137,1,55,62
2020-05-26,"Kansas",20,9352,204,80,3,56,63
2020-05-27,"Kansas",20,9453,207,101,3,57,64
2020-05-28,"Kansas",20,9513,209,60,2,58,65
2020-05-29,"Kansas",20,9826,209,313,0,59,66
2020-05-30,"Kansas",20,9847,209,21,0,60,67
2020-05-31,"Kansas",20,9878,211,31,2,61,68
2020-06-01,"Kansas",20,10103,217,225,6,62,69
2020-06-02,"Kansas",20,10143,227,40,10,63,70
2020-06-03,"Kansas",20,10281,227,138,0,64,71
2020-06-04,"Kansas",20,10332,230,51,3,65,72
2020-06-05,"Kansas",20,10493,233,161,3,66,73
2020-06-06,"Kansas",20,10517,234,24,1,67,74
2020-06-07,"Kansas",20,10549,234,32,0,68,75
2020-06-08,"Kansas",20,10724,237,175,3,69,76
2020-06-09,"Kansas",20,10786,238,62,1,70,77
2020-06-10,"Kansas",20,10931,241,145,3,71,78
2020-06-11,"Kansas",20,10984,242,53,1,72,79
2020-06-12,"Kansas",20,11152,243,168,1,73,80
2020-06-13,"Kansas",20,11195,244,43,1,74,81
2020-06-14,"Kansas",20,11247,244,52,0,75,82
2020-06-15,"Kansas",20,11516,246,269,2,76,83
2020-06-16,"Kansas",20,11569,246,53,0,77,84
2020-06-17,"Kansas",20,11801,248,232,2,78,85
2020-06-18,"Kansas",20,11886,252,85,4,79,86
2020-06-19,"Kansas",20,12168,254,282,2,80,87
2020-06-20,"Kansas",20,12218,257,50,3,81,88
2020-06-21,"Kansas",20,12258,258,40,1,82,89
2020-06-22,"Kansas",20,12576,260,318,2,83,90
2020-06-23,"Kansas",20,12659,261,83,1,84,91
2020-06-24,"Kansas",20,13110,262,451,1,85,92
2020-06-25,"Kansas",20,13207,263,97,1,86,93
2020-06-26,"Kansas",20,13729,266,522,3,87,94
2020-06-27,"Kansas",20,13767,269,38,3,88,95
2020-06-28,"Kansas",20,14016,272,249,3,89,96
2020-06-29,"Kansas",20,14568,276,552,4,90,97
2020-06-30,"Kansas",20,14629,276,61,0,91,98
2020-07-01,"Kansas",20,15142,280,513,4,92,99
2020-07-02,"Kansas",20,15226,282,84,2,93,100
2020-07-03,"Kansas",20,16015,283,789,1,94,101
2020-07-04,"Kansas",20,16165,284,150,1,95,102
2020-07-05,"Kansas",20,16289,287,124,3,96,103
2020-07-06,"Kansas",20,17082,288,793,1,97,104
2020-07-07,"Kansas",20,17157,290,75,2,98,105
2020-07-08,"Kansas",20,17807,291,650,1,99,106
2020-07-09,"Kansas",20,18031,294,224,3,100,107
2020-07-10,"Kansas",20,18799,294,768,0,101,108
2020-07-11,"Kansas",20,18983,294,184,0,102,109
2020-07-12,"Kansas",20,19295,300,312,6,103,110
2020-07-13,"Kansas",20,20265,301,970,1,104,111
2020-07-14,"Kansas",20,20347,303,82,2,105,112
2020-07-15,"Kansas",20,21157,308,810,5,106,113
2020-07-16,"Kansas",20,21273,309,116,1,107,114
2020-07-17,"Kansas",20,22199,310,926,1,108,115
2020-07-18,"Kansas",20,22238,312,39,2,109,116
2020-07-19,"Kansas",20,22459,313,221,1,110,117
2020-07-20,"Kansas",20,23544,318,1085,5,111,118
2020-07-21,"Kansas",20,23606,319,62,1,112,119
2020-07-22,"Kansas",20,24376,324,770,5,113,120
2020-07-23,"Kansas",20,24518,326,142,2,114,121
2020-07-24,"Kansas",20,25403,330,885,4,115,122
2020-07-25,"Kansas",20,25464,333,61,3,116,123
2020-07-26,"Kansas",20,25649,335,185,2,117,124
2020-07-27,"Kansas",20,26439,338,790,3,118,125
2020-07-28,"Kansas",20,26494,344,55,6,119,126
2020-07-29,"Kansas",20,27177,349,683,5,120,127
2020-07-30,"Kansas",20,27244,357,67,8,121,128
2020-07-31,"Kansas",20,28121,358,877,1,122,129
2020-08-01,"Kansas",20,28147,358,26,0,123,130
2020-08-02,"Kansas",20,28341,361,194,3,124,131
2020-08-03,"Kansas",20,29200,366,859,5,125,132
2020-08-04,"Kansas",20,29259,367,59,1,126,133
2020-08-05,"Kansas",20,30047,371,788,4,127,134
2020-08-06,"Kansas",20,30153,376,106,5,128,135
2020-08-07,"Kansas",20,30966,380,813,4,129,136
2020-08-08,"Kansas",20,30992,380,26,0,130,137
2020-08-09,"Kansas",20,31145,380,153,0,131,138
2020-08-10,"Kansas",20,32094,387,949,7,132,139
2020-08-11,"Kansas",20,32181,388,87,1,133,140
2020-08-12,"Kansas",20,32977,397,796,9,134,141
2020-08-13,"Kansas",20,33087,403,110,6,135,142
2020-08-14,"Kansas",20,34246,404,1159,1,136,143
2020-08-15,"Kansas",20,34294,406,48,2,137,144
2020-08-16,"Kansas",20,34495,406,201,0,138,145
2020-08-17,"Kansas",20,35544,410,1049,4,139,146
2020-08-18,"Kansas",20,35632,415,88,5,140,147
2020-08-19,"Kansas",20,36333,420,701,5,141,148
2020-08-20,"Kansas",20,36445,423,112,3,142,149
2020-08-21,"Kansas",20,37411,430,966,7,143,150
2020-08-22,"Kansas",20,37544,431,133,1,144,151
2020-08-23,"Kansas",20,37726,431,182,0,145,152
2020-08-24,"Kansas",20,39008,432,1282,1,146,153
2020-08-25,"Kansas",20,39089,433,81,1,147,154
2020-08-26,"Kansas",20,40564,445,1475,12,148,155
2020-08-27,"Kansas",20,40702,446,138,1,149,156
2020-08-28,"Kansas",20,41808,448,1106,2,150,157
2020-08-29,"Kansas",20,41909,449,101,1,151,158
2020-08-30,"Kansas",20,42011,450,102,1,152,159
2020-08-31,"Kansas",20,43407,451,1396,1,153,160
2020-09-01,"Kansas",20,43491,454,84,3,154,161
2020-09-02,"Kansas",20,44529,458,1038,4,155,162
2020-09-03,"Kansas",20,44755,475,226,17,156,163
2020-09-04,"Kansas",20,46049,481,1294,6,157,164
2020-09-05,"Kansas",20,46051,482,2,1,158,165
2020-09-06,"Kansas",20,46151,483,100,1,159,166
2020-09-07,"Kansas",20,47409,485,1258,2,160,167
2020-09-08,"Kansas",20,47878,486,469,1,161,168
2020-09-09,"Kansas",20,48389,497,511,11,162,169
2020-09-10,"Kansas",20,48443,499,54,2,163,170
2020-09-11,"Kansas",20,49393,520,950,21,164,171
2020-09-12,"Kansas",20,49398,533,5,13,165,172
2020-09-13,"Kansas",20,49408,536,10,3,166,173
2020-09-14,"Kansas",20,50871,546,1463,10,167,174
2020-09-15,"Kansas",20,51006,555,135,9,168,175
2020-09-16,"Kansas",20,51829,586,823,31,169,176
2020-09-17,"Kansas",20,52039,586,210,0,170,177
2020-09-18,"Kansas",20,53403,596,1364,10,171,178
2020-09-19,"Kansas",20,53420,596,17,0,172,179
2020-09-20,"Kansas",20,53433,597,13,1,173,180
2020-09-21,"Kansas",20,54956,604,1523,7,174,181
2020-09-22,"Kansas",20,55237,618,281,14,175,182
2020-09-23,"Kansas",20,56355,629,1118,11,176,183
2020-09-24,"Kansas",20,56461,633,106,4,177,184
2020-09-25,"Kansas",20,57839,634,1378,1,178,185
2020-09-26,"Kansas",20,57839,634,0,0,179,186
2020-09-27,"Kansas",20,57965,636,126,2,180,187
2020-09-28,"Kansas",20,59784,641,1819,5,181,188
2020-09-29,"Kansas",20,59942,650,158,9,182,189
2020-09-30,"Kansas",20,60918,678,976,28,183,190
2020-10-01,"Kansas",20,61064,678,146,0,184,191
2020-10-02,"Kansas",20,62378,699,1314,21,185,192
2020-10-03,"Kansas",20,62400,698,22,0,186,193
2020-10-04,"Kansas",20,62417,698,17,0,187,194
2020-10-05,"Kansas",20,63761,706,1344,8,188,195
2020-10-06,"Kansas",20,64021,706,260,0,189,196
2020-10-07,"Kansas",20,65069,723,1048,17,190,197
2020-10-08,"Kansas",20,65234,739,165,16,191,198
2020-10-09,"Kansas",20,67016,763,1782,24,192,199
2020-10-10,"Kansas",20,67123,766,107,3,193,200
2020-03-06,"Kentucky",21,1,0,1,0,0,0
2020-03-07,"Kentucky",21,1,0,0,0,0,0
2020-03-08,"Kentucky",21,4,0,3,0,0,0
2020-03-09,"Kentucky",21,5,0,1,0,0,0
2020-03-10,"Kentucky",21,7,0,2,0,0,0
2020-03-11,"Kentucky",21,7,0,0,0,0,0
2020-03-12,"Kentucky",21,11,0,4,0,0,0
2020-03-13,"Kentucky",21,11,0,0,0,0,0
2020-03-14,"Kentucky",21,18,0,7,0,0,0
2020-03-15,"Kentucky",21,21,0,3,0,0,0
2020-03-16,"Kentucky",21,22,1,1,1,0,0
2020-03-17,"Kentucky",21,26,1,4,0,0,0
2020-03-18,"Kentucky",21,35,1,9,0,0,0
2020-03-19,"Kentucky",21,47,2,12,1,0,0
2020-03-20,"Kentucky",21,63,2,16,0,0,0
2020-03-21,"Kentucky",21,84,3,21,1,0,0
2020-03-22,"Kentucky",21,103,3,19,0,0,0
2020-03-23,"Kentucky",21,124,3,21,0,0,1
2020-03-24,"Kentucky",21,157,3,33,0,0,2
2020-03-25,"Kentucky",21,198,5,41,2,0,3
2020-03-26,"Kentucky",21,248,5,50,0,0,4
2020-03-27,"Kentucky",21,302,8,54,3,0,5
2020-03-28,"Kentucky",21,394,9,92,1,0,6
2020-03-29,"Kentucky",21,439,9,45,0,0,7
2020-03-30,"Kentucky",21,480,11,41,2,0,8
2020-03-31,"Kentucky",21,590,18,110,7,1,9
2020-04-01,"Kentucky",21,674,20,84,2,2,10
2020-04-02,"Kentucky",21,747,34,73,14,3,11
2020-04-03,"Kentucky",21,762,34,15,0,4,12
2020-04-04,"Kentucky",21,909,40,147,6,5,13
2020-04-05,"Kentucky",21,1048,44,139,4,6,14
2020-04-06,"Kentucky",21,1057,52,9,8,7,15
2020-04-07,"Kentucky",21,1289,66,232,14,8,16
2020-04-08,"Kentucky",21,1393,73,104,7,9,17
2020-04-09,"Kentucky",21,1525,84,132,11,10,18
2020-04-10,"Kentucky",21,1702,90,177,6,11,19
2020-04-11,"Kentucky",21,1851,94,149,4,12,20
2020-04-12,"Kentucky",21,1963,98,112,4,13,21
2020-04-13,"Kentucky",21,2048,106,85,8,14,22
2020-04-14,"Kentucky",21,2210,115,162,9,15,23
2020-04-15,"Kentucky",21,2295,124,85,9,16,24
2020-04-16,"Kentucky",21,2429,131,134,7,17,25
2020-04-17,"Kentucky",21,2522,140,93,9,18,26
2020-04-18,"Kentucky",21,2707,145,185,5,19,27
2020-04-19,"Kentucky",21,2960,149,253,4,20,28
2020-04-20,"Kentucky",21,3050,155,90,6,21,29
2020-04-21,"Kentucky",21,3193,172,143,17,22,30
2020-04-22,"Kentucky",21,3373,185,180,13,23,31
2020-04-23,"Kentucky",21,3548,194,175,9,24,32
2020-04-24,"Kentucky",21,3779,203,231,9,25,33
2020-04-25,"Kentucky",21,3905,208,126,5,26,34
2020-04-26,"Kentucky",21,4074,211,169,3,27,35
2020-04-27,"Kentucky",21,4146,216,72,5,28,36
2020-04-28,"Kentucky",21,4375,231,229,15,29,37
2020-04-29,"Kentucky",21,4538,235,163,4,30,38
2020-04-30,"Kentucky",21,4708,240,170,5,31,39
2020-05-01,"Kentucky",21,4879,248,171,8,32,40
2020-05-02,"Kentucky",21,4881,252,2,4,33,41
2020-05-03,"Kentucky",21,5223,256,342,4,34,42
2020-05-04,"Kentucky",21,5370,267,147,11,35,43
2020-05-05,"Kentucky",21,5822,278,452,11,36,44
2020-05-06,"Kentucky",21,5946,286,124,8,37,45
2020-05-07,"Kentucky",21,6173,302,227,16,38,46
2020-05-08,"Kentucky",21,6298,304,125,2,39,47
2020-05-09,"Kentucky",21,6469,312,171,8,40,48
2020-05-10,"Kentucky",21,6486,312,17,0,41,49
2020-05-11,"Kentucky",21,6710,325,224,13,42,50
2020-05-12,"Kentucky",21,7003,333,293,8,43,51
2020-05-13,"Kentucky",21,7102,334,99,1,44,52
2020-05-14,"Kentucky",21,7397,341,295,7,45,53
2020-05-15,"Kentucky",21,7578,343,181,2,46,54
2020-05-16,"Kentucky",21,7773,346,195,3,47,55
2020-05-17,"Kentucky",21,7793,346,20,0,48,56
2020-05-18,"Kentucky",21,8041,354,248,8,49,57
2020-05-19,"Kentucky",21,8205,369,164,15,50,58
2020-05-20,"Kentucky",21,8336,381,131,12,51,59
2020-05-21,"Kentucky",21,8475,393,139,12,52,60
2020-05-22,"Kentucky",21,8688,398,213,5,53,61
2020-05-23,"Kentucky",21,8812,399,124,1,54,62
2020-05-24,"Kentucky",21,8842,399,30,0,55,63
2020-05-25,"Kentucky",21,8899,403,57,4,56,64
2020-05-26,"Kentucky",21,9175,407,276,4,57,65
2020-05-27,"Kentucky",21,9313,420,138,13,58,66
